,Filename,Label,Comment
300,DE0005140008_1565269531317453117.csv.gz,1.0,
301,DE0007165631_1651568065282819575.csv.gz,0.0,
302,DE0005200000_1666856192428075807.csv.gz,0.0,
303,DE0007100000_1584091946539976505.csv.gz,0.0,
304,DE0005439004_1583423520569782667.csv.gz,0.0,
305,DE000A0D9PT0_1584105714522312228.csv.gz,0.0,
306,DE0005140008_1610034920074160399.csv.gz,1.0,
307,DE0005439004_1584367962947734497.csv.gz,0.0,
308,DE000A1ML7J1_1646661846864095023.csv.gz,1.0,
309,DE0007100000_1584609770194366667.csv.gz,0.0,
310,DE0005140008_1564062245543913510.csv.gz,0.0,
311,DE000BAY0017_1584633403240943302.csv.gz,0.0,
312,DE0007664039_1646656720188681255.csv.gz,0.0,
313,DE0006062144_1584966124969664559.csv.gz,0.0,
314,DE000BAY0017_1663076280185694750.csv.gz,0.0,
315,DE0005785604_1646823040759330144.csv.gz,0.0,
316,DE0005439004_1600941031633220896.csv.gz,0.0,
317,DE0005557508_1584544519003286564.csv.gz,0.0,
318,DE0005140008_1571647003976287740.csv.gz,0.0,
319,DE000ZAL1111_1650984819561231691.csv.gz,0.0,
320,DE000BASF111_1646640392012869743.csv.gz,0.0,
321,DE000BAY0017_1583165674215924479.csv.gz,1.0,
322,DE0008430026_1646997984766426747.csv.gz,1.0,
323,DE0007664039_1615996509432291556.csv.gz,0.0,
324,DE0005439004_1637224249251360832.csv.gz,0.0,
325,DE0005552004_1583405880176054344.csv.gz,0.0,
326,DE0007664039_1565706372221311906.csv.gz,0.0,
327,DE000SHL1006_1564387892236806323.csv.gz,0.0,
328,DE000BASF111_1583916453754775336.csv.gz,0.0,
329,DE0005140008_1655971105446966396.csv.gz,0.0,
330,DE000BAY0017_1585132840077256541.csv.gz,0.0,
331,DE0006231004_1665666615377420564.csv.gz,0.0,
0,DE0005439004_1631530095281076032.csv.gz,0.0,
1,DE0007037129_1638180503492650403.csv.gz,1.0,
2,DE0006599905_1584435260308446417.csv.gz,0.0,
3,DE000ZAL1111_1645718880536719057.csv.gz,0.0,
4,DE0005190003_1616413598966684418.csv.gz,0.0,
5,DE0007100000_1659000684545159432.csv.gz,0.0,
6,DE000A1DAHH0_1646998017961540631.csv.gz,0.0,
7,DE0005785604_1564739902678785736.csv.gz,0.0,
8,DE000BASF111_1584965870667536078.csv.gz,0.0,
9,DE0007037129_1584347392423404248.csv.gz,0.0,
10,DE0007165631_1655454788370315417.csv.gz,0.0,
11,DE0005190003_1584434408829603929.csv.gz,1.0,
12,DE0007100000_1584461517038557156.csv.gz,1.0,difficult
13,DE0007100000_1574336510741960284.csv.gz,0.0,
14,DE000ENAG999_1646648222750041834.csv.gz,0.0,
15,DE0005140008_1591688831464281430.csv.gz,1.0,
16,DE0008430026_1664356709737997068.csv.gz,0.0,
17,DE0005200000_1584028094636576049.csv.gz,1.0,difficult
18,DE0005785604_1663842352153664076.csv.gz,0.0,
19,DE000CBK1001_1647511228443092162.csv.gz,0.0,
20,DE0008404005_1657033125092121169.csv.gz,1.0,difficult
21,DE000BAY0017_1659689044461325808.csv.gz,0.0,
22,DE0005785604_1646131263152510871.csv.gz,0.0,
23,NL0012169213_1596787032464723564.csv.gz,0.0,
24,DE0006048432_1652171789396257587.csv.gz,1.0,illiquid
25,DE000SYM9999_1663944425787565675.csv.gz,0.0,
26,DE0006062144_1583742919026226179.csv.gz,0.0,
27,DE000PAH0038_1584694148361088419.csv.gz,0.0,
28,DE0007165631_1647424308153467512.csv.gz,0.0,
29,DE0005810055_1584455365969513564.csv.gz,0.0,
30,DE0007037129_1608546745908281103.csv.gz,0.0,
31,DE0006047004_1627483170396024954.csv.gz,0.0,
32,DE0007100000_1583837116576496777.csv.gz,1.0,
33,DE0006231004_1572515322900617619.csv.gz,0.0,
34,DE000ZAL1111_1655214392834343894.csv.gz,1.0,
35,DE000BASF111_1657010774137201517.csv.gz,1.0,
36,NL0000235190_1645526318732954907.csv.gz,1.0,
37,DE0005200000_1603878400439739544.csv.gz,0.0,
38,DE0005810055_1584613003196660740.csv.gz,0.0,
39,DE0005140008_1646730224996489820.csv.gz,0.0,
40,DE0007165631_1638261435514124920.csv.gz,0.0,difficult
41,DE000A0D9PT0_1584440842994611929.csv.gz,0.0,
42,DE000A1EWWW0_1661853274534906146.csv.gz,1.0,
43,DE0007165631_1663853835106154630.csv.gz,0.0,
44,DE0006231004_1655111880155448660.csv.gz,0.0,
45,DE000SHL1006_1554880312817375954.csv.gz,0.0,
46,DE0005810055_1660291046760451106.csv.gz,1.0,
47,DE0005190003_1591955196873526342.csv.gz,0.0,
48,DE0005200000_1585135595123725148.csv.gz,0.0,
49,DE0007664039_1586185722239330658.csv.gz,0.0,
50,DE0006231004_1601541005814346460.csv.gz,0.0,
51,DE0006062144_1596722597245087057.csv.gz,0.0,
52,DE000CBK1001_1646729006256194888.csv.gz,0.0,
53,DE000A0D9PT0_1584607062045400811.csv.gz,0.0,
54,DE0005439004_1572515181611282128.csv.gz,1.0,
55,DE0005439004_1645778941219328885.csv.gz,0.0,
56,DE000CBK1001_1663938715409800552.csv.gz,0.0,
57,DE0007030009_1654009093756425364.csv.gz,0.0,
58,DE0005190003_1584106482453922345.csv.gz,0.0,
59,DE000ENAG999_1646662083582890773.csv.gz,0.0,
60,DE0007100000_1557497575401197345.csv.gz,0.0,
61,DE000BASF111_1583848206792859822.csv.gz,0.0,
62,DE0005140008_1664350236741735304.csv.gz,0.0,
63,DE000A0D9PT0_1584951796663686127.csv.gz,1.0,
64,DE0006047004_1600673972701664273.csv.gz,0.0,
65,DE0005557508_1584717074359084231.csv.gz,0.0,
66,DE0006231004_1627977359197633605.csv.gz,0.0,
67,DE000ENAG999_1585125824941319550.csv.gz,0.0,
68,DE0008404005_1582627588770203180.csv.gz,0.0,
69,DE000A0D9PT0_1623920340905047593.csv.gz,1.0,
70,DE000ENAG999_1646227308715248288.csv.gz,0.0,
71,DE000A0D9PT0_1584541418565094361.csv.gz,1.0,
72,DE0007664039_1615894212830272300.csv.gz,0.0,
73,DE000PAH0038_1583834253450623153.csv.gz,0.0,
74,DE0005785604_1658991941822869888.csv.gz,0.0,
75,DE000SHL1006_1584372238823768529.csv.gz,0.0,
76,DE0007236101_1599146356123340074.csv.gz,0.0,
77,DE0005140008_1587652987264140103.csv.gz,0.0,
78,DE0008430026_1584696637520786830.csv.gz,1.0,
79,DE0007236101_1584020326517898145.csv.gz,1.0,
80,DE0007164600_1643271050247387506.csv.gz,0.0,difficult
81,DE0005200000_1584111486884604003.csv.gz,0.0,
82,DE000ZAL1111_1646296460116888682.csv.gz,0.0,
83,DE0006231004_1580207207875836042.csv.gz,0.0,
84,DE0007165631_1668413946604836774.csv.gz,0.0,
85,DE000ZAL1111_1646295163530077599.csv.gz,0.0,
86,DE000BAY0017_1637915024727592454.csv.gz,0.0,
87,DE000A0D9PT0_1585127659449465614.csv.gz,0.0,
88,DE0005439004_1663945069372889620.csv.gz,1.0,
89,DE0006599905_1583854415872289984.csv.gz,1.0,
90,DE0005439004_1583338666443239181.csv.gz,0.0,difficult
91,DE0006231004_1667558365203669593.csv.gz,0.0,
92,DE000PAH0038_1667811635006687234.csv.gz,1.0,extreme example
93,DE0005439004_1584094194155536628.csv.gz,0.0,
94,DE0007165631_1662649261303427100.csv.gz,0.0,difficult
95,DE0007037129_1611822859793389032.csv.gz,0.0,
96,NL0000235190_1637915543945719352.csv.gz,0.0,
97,NL0000235190_1637915001218658706.csv.gz,0.0,
98,DE000ZAL1111_1662448151159446003.csv.gz,1.0,
99,DE000ZAL1111_1668097035020802367.csv.gz,1.0,
100,DE0005552004_1573547686120326276.csv.gz,0.0,
101,DE0008430026_1637915016257361609.csv.gz,0.0,
102,DE0008404005_1584093341774466045.csv.gz,0.0,
103,DE0007236101_1646840775368892857.csv.gz,1.0,
104,DE000A0D9PT0_1603789077205787344.csv.gz,0.0,
105,DE0007165631_1661337628789383153.csv.gz,0.0,
106,DE0007037129_1668417497827443342.csv.gz,0.0,
107,DE0006048432_1585133612659745913.csv.gz,0.0,
108,DE0007164600_1556112757272433845.csv.gz,0.0,difficult
109,DE0005190003_1644576779990633158.csv.gz,1.0,difficult
110,DE0008430026_1585554034107603651.csv.gz,1.0,
111,DE0008430026_1584368743293616588.csv.gz,0.0,
112,DE0005140008_1563963052580072230.csv.gz,1.0,
113,DE0005439004_1668087238138108164.csv.gz,1.0,difficult
114,DE0006048432_1624004629860810151.csv.gz,0.0,
115,DE0005439004_1663926200852314782.csv.gz,1.0,difficult
116,DE0007165631_1638783244710450089.csv.gz,0.0,
117,DE0005190003_1646659635084649038.csv.gz,0.0,
118,DE000A1ML7J1_1584970204944786221.csv.gz,0.0,
119,DE000ZAL1111_1584347348843528498.csv.gz,0.0,difficult
120,DE0007164600_1575298800243135202.csv.gz,0.0,extreme example
121,DE0007165631_1643271018471786836.csv.gz,0.0,
122,DE000PAH0038_1663836240555707144.csv.gz,0.0,
123,DE000PAH0038_1655200753538558336.csv.gz,0.0,
124,DE0006047004_1584106774003955998.csv.gz,1.0,
125,DE000A1ML7J1_1584456080334603543.csv.gz,1.0,
126,DE0005439004_1615216796138495477.csv.gz,1.0,difficult
127,DE0007165631_1585133242157215538.csv.gz,0.0,
128,DE000SHL1006_1584692995032357991.csv.gz,0.0,
129,DE0005552004_1583828684902530399.csv.gz,0.0,
130,DE0006231004_1644917347506128497.csv.gz,1.0,difficult
131,DE000CBK1001_1632133326497138586.csv.gz,0.0,
132,DE0005439004_1604924185598943330.csv.gz,0.0,
133,DE000PAH0038_1663081714039550399.csv.gz,0.0,
134,DE0005785604_1666769683939775887.csv.gz,0.0,
135,DE0008404005_1608546747074872149.csv.gz,0.0,
136,DE0005557508_1643298532045570792.csv.gz,0.0,
137,DE0007664039_1664458882308681443.csv.gz,1.0,edge case for auction return threshold
138,DE0007100000_1664460958128709092.csv.gz,0.0,
139,DE0005785604_1658992850384272301.csv.gz,0.0,
140,DE0006231004_1584720607349691251.csv.gz,0.0,
141,DE0005140008_1596011929066626440.csv.gz,0.0,
142,DE0008404005_1584519173058680442.csv.gz,1.0,difficult
143,DE0007164600_1585131094107570782.csv.gz,0.0,
144,DE0007100000_1635493441663525074.csv.gz,0.0,
145,DE0006231004_1584633071453059042.csv.gz,1.0,
146,DE000PAH0038_1657267050179500876.csv.gz,0.0,
147,DE0005810055_1584435269787643564.csv.gz,0.0,
148,DE0006048432_1650359113386076793.csv.gz,0.0,
149,DE000A1EWWW0_1583745102559959626.csv.gz,1.0,
150,DE0006599905_1584613765148459513.csv.gz,0.0,
151,DE000A1EWWW0_1585238477484642894.csv.gz,0.0,
152,DE0006599905_1646381415211465023.csv.gz,0.0,difficult
153,DE000A0D9PT0_1602861189043629565.csv.gz,0.0,
154,DE000ENAG999_1657275591692976145.csv.gz,0.0,difficult
155,DE000A1EWWW0_1646835048313459392.csv.gz,0.0,
156,DE0006599905_1584691552904995378.csv.gz,0.0,difficult
157,DE000A1ML7J1_1661525841978581375.csv.gz,0.0,
158,DE0006231004_1557932143564213336.csv.gz,0.0,
159,DE0007100000_1657026577622314857.csv.gz,0.0,
160,DE0007664039_1616686026539707187.csv.gz,1.0,
161,DE000ZAL1111_1658242930529378593.csv.gz,0.0,
162,DE000BASF111_1584703263065207911.csv.gz,0.0,
163,DE000A0D9PT0_1604396071039589784.csv.gz,1.0,
164,DE0005140008_1620137364225498558.csv.gz,1.0,
165,DE000A1ML7J1_1664893332385990034.csv.gz,0.0,
166,DE0006062144_1555062317806661906.csv.gz,1.0,
167,DE000BASF111_1647511659816694670.csv.gz,0.0,
168,DE0008430026_1584442786252719686.csv.gz,0.0,
169,DE0005439004_1583482279975794810.csv.gz,1.0,difficult
170,DE0005140008_1664373117120453825.csv.gz,1.0,
171,DE0006599905_1584530347828352656.csv.gz,0.0,
172,DE000A1ML7J1_1651846133053741537.csv.gz,0.0,
173,DE0006599905_1584966249251047087.csv.gz,0.0,
174,DE0008402215_1653060172442984154.csv.gz,0.0,
175,DE000A0D9PT0_1583491138126236940.csv.gz,0.0,
176,DE0006047004_1583142365105612190.csv.gz,0.0,
177,DE000A0D9PT0_1599214866855096738.csv.gz,0.0,
178,DE0007664039_1584093893708591708.csv.gz,0.0,
179,DE000PAH0038_1664782189514430871.csv.gz,0.0,
180,DE0006599905_1584372162478438844.csv.gz,0.0,
181,DE000A1DAHH0_1636039206416002822.csv.gz,0.0,
182,DE0007030009_1584962894081053735.csv.gz,0.0,
183,DE0007165631_1654869736642906091.csv.gz,0.0,
184,NL0000235190_1583942443149686153.csv.gz,0.0,
185,DE0005785604_1583938191895572765.csv.gz,1.0,
186,DE0006062144_1665393434811417639.csv.gz,0.0,
187,NL0000235190_1593612628082331765.csv.gz,1.0,
188,DE0007100000_1639128840909357348.csv.gz,1.0,
189,DE0005200000_1584634653360751748.csv.gz,0.0,
190,DE0005439004_1664961316402502032.csv.gz,1.0,difficult
191,DE0007037129_1620139815216979115.csv.gz,0.0,
192,DE000CBK1001_1668509812985461718.csv.gz,0.0,
193,DE0007664039_1584020485010645684.csv.gz,0.0,
194,DE000A1ML7J1_1665740391957570507.csv.gz,0.0,
195,DE000A0D9PT0_1586417110171770917.csv.gz,0.0,
196,DE0008404005_1584539682277877031.csv.gz,1.0,
197,DE0007100000_1584440780956379991.csv.gz,0.0,
198,DE0007664039_1584346412546082190.csv.gz,0.0,
199,DE0006047004_1655710241720311951.csv.gz,1.0,
200,DE000CBK1001_1577955163800746532.csv.gz,0.0,
201,NL0000235190_1603981200670572243.csv.gz,1.0,
202,DE0008404005_1583148840435128809.csv.gz,0.0,
203,DE000SHL1006_1638869409361607359.csv.gz,0.0,
204,DE0007664039_1664444629450407361.csv.gz,1.0,
205,DE000A0D9PT0_1603898506684685101.csv.gz,0.0,
206,DE000A0D9PT0_1582708290039535569.csv.gz,0.0,
207,DE0006047004_1667385220062011286.csv.gz,0.0,
208,DE0006047004_1571305164946053694.csv.gz,0.0,
209,DE0005439004_1628173837027620322.csv.gz,0.0,
210,DE0008430026_1584702960969472984.csv.gz,0.0,
211,DE000CBK1001_1582624514705595377.csv.gz,1.0,difficult
212,DE0005140008_1584087490126125017.csv.gz,0.0,
213,DE000A1ML7J1_1646998003333528872.csv.gz,0.0,
214,DE0006231004_1585211583176647952.csv.gz,0.0,
215,DE0007664039_1634812611013519894.csv.gz,0.0,
216,DE0007236101_1608546302095279187.csv.gz,0.0,
217,DE0007100000_1592990437947142755.csv.gz,0.0,
218,DE0005190003_1584020488601489109.csv.gz,0.0,
219,DE0008430026_1667897554685676561.csv.gz,0.0,
220,DE0005439004_1583923087570751907.csv.gz,0.0,
221,DE0006599905_1655279441835901981.csv.gz,0.0,
222,DE0006599905_1583404118316889267.csv.gz,0.0,
223,DE0007037129_1652864306437648122.csv.gz,0.0,
224,DE0008404005_1604924525900450503.csv.gz,0.0,
225,DE000A1EWWW0_1603357064390121722.csv.gz,1.0,
226,DE0007664039_1586937450732769707.csv.gz,0.0,
227,DE0007037129_1615286244577599078.csv.gz,0.0,
228,DE000A1ML7J1_1667550939729278744.csv.gz,0.0,
229,DE0006231004_1607504207932615434.csv.gz,1.0,
230,DE000BAY0017_1584605524428321852.csv.gz,0.0,
231,DE0007164600_1668087238134378885.csv.gz,0.0,difficult
232,DE0006599905_1583424964673663315.csv.gz,0.0,
233,DE0007165631_1663331633704990024.csv.gz,0.0,
234,DE0005785604_1584609816823315207.csv.gz,0.0,
235,DE0007664039_1634113453631146734.csv.gz,0.0,
236,DE0007100000_1584966116515200443.csv.gz,0.0,difficult
237,DE0008404005_1584088717857706434.csv.gz,0.0,
238,DE0007664039_1643192108574760116.csv.gz,0.0,
239,DE0007037129_1599145665233006616.csv.gz,1.0,
240,DE0006047004_1608546582255804910.csv.gz,0.0,
241,DE0006062144_1645776830795304016.csv.gz,0.0,
242,DE0007037129_1665658276910402539.csv.gz,1.0,
243,DE0007165631_1636360578102005806.csv.gz,0.0,
244,DE0005140008_1562592931660216043.csv.gz,0.0,
245,DE0006062144_1665406049330630180.csv.gz,0.0,
246,DE000A0D9PT0_1584612595806877371.csv.gz,1.0,edge case for gradient threshold
247,DE0007037129_1584970186550582736.csv.gz,0.0,
248,DE000A0D9PT0_1668094782450717661.csv.gz,0.0,
249,DE0007664039_1619680504814410995.csv.gz,0.0,
250,DE0007664039_1625557480339073730.csv.gz,0.0,
251,NL0000235190_1584606220414951506.csv.gz,0.0,
252,DE000A1ML7J1_1665412380852895755.csv.gz,0.0,
253,DE0007037129_1655369106577313363.csv.gz,0.0,
254,DE0005140008_1572422840429712930.csv.gz,1.0,
255,DE000A1DAHH0_1665481007763321012.csv.gz,0.0,
256,DE0005140008_1584106794616315758.csv.gz,1.0,
257,DE0005439004_1665387367311079421.csv.gz,0.0,
258,NL0012169213_1626102926777361213.csv.gz,0.0,
259,DE0005810055_1605002768642744148.csv.gz,0.0,
260,DE000A1EWWW0_1605083807397774192.csv.gz,0.0,
261,DE000BASF111_1646385639015735795.csv.gz,1.0,
262,DE000ZAL1111_1656602352344536694.csv.gz,0.0,
263,DE0005557508_1608546662211747769.csv.gz,0.0,
264,DE0006048432_1573727478197552525.csv.gz,0.0,
265,DE000SYM9999_1584719914707149838.csv.gz,0.0,
266,DE0007165631_1642087981459053099.csv.gz,0.0,
267,DE0005439004_1583851776508095054.csv.gz,0.0,
268,DE0006047004_1603873999780552623.csv.gz,0.0,
269,DE0006047004_1641204869602393571.csv.gz,0.0,
270,DE0007100000_1657874749416876495.csv.gz,0.0,
271,DE0006231004_1571754006268105975.csv.gz,0.0,
272,DE0005552004_1608117995764804350.csv.gz,0.0,
273,DE0005810055_1584372208763257434.csv.gz,1.0,
274,DE0005785604_1596100093093463601.csv.gz,0.0,
275,DE000A0D9PT0_1643362342332664236.csv.gz,0.0,
276,DE000BASF111_1657721942569450376.csv.gz,0.0,
277,DE000BAY0017_1583251965518930544.csv.gz,0.0,
278,DE0007664039_1584548149793426685.csv.gz,0.0,
279,DE000A0D9PT0_1611155377760083999.csv.gz,0.0,
280,NL0012169213_1594903032690806738.csv.gz,0.0,
281,DE0007165631_1664805657205778465.csv.gz,0.0,
282,DE0005190003_1584088451299516846.csv.gz,0.0,
283,DE000A1DAHH0_1641830858432227573.csv.gz,0.0,
284,DE000CBK1001_1648558194232926368.csv.gz,0.0,
285,DE000BAY0017_1600674914889246830.csv.gz,0.0,
286,DE0005439004_1663164934051374115.csv.gz,0.0,
287,DE0007165631_1652685361687596003.csv.gz,0.0,
288,DE0005439004_1590571273109114420.csv.gz,0.0,
289,DE0005439004_1644399507277157353.csv.gz,0.0,
290,DE0006062144_1667314519794605557.csv.gz,1.0,
291,DE0006062144_1644314230380822002.csv.gz,1.0,
292,DE0006062144_1572274501644344543.csv.gz,0.0,difficult
293,DE000ZAL1111_1668437949623849102.csv.gz,1.0,
294,DE0006047004_1661782827391642889.csv.gz,0.0,
295,DE000ENAG999_1584970203436704246.csv.gz,0.0,
296,DE000ZAL1111_1668180217358715548.csv.gz,1.0,
297,DE0006048432_1661936845561485927.csv.gz,0.0,
298,DE000A0D9PT0_1583921376391295816.csv.gz,0.0,
299,DE0005140008_1583165695196700134.csv.gz,0.0,
300,DE000ENAG999_1646641049412094552.csv.gz,0.0,
301,DE0006047004_1583851610522529166.csv.gz,0.0,
302,DE000A0D9PT0_1586848980137910794.csv.gz,0.0,
303,DE000BASF111_1588230952737295198.csv.gz,1.0,
304,DE0006231004_1584098257788898789.csv.gz,0.0,
305,DE0007030009_1648117020964460643.csv.gz,0.0,
306,DE0008430026_1584691858075783492.csv.gz,0.0,
307,DE000ZAL1111_1654263902739165862.csv.gz,0.0,
308,DE0007664039_1597138630236064938.csv.gz,0.0,
309,DE0005439004_1646641445190459402.csv.gz,0.0,
310,DE000A0D9PT0_1605083184380088099.csv.gz,0.0,
311,DE000ZAL1111_1636975356090224726.csv.gz,0.0,
312,DE0007164600_1603703595781719815.csv.gz,0.0,
313,DE000ZAL1111_1651047801278334465.csv.gz,0.0,
314,DE0007164600_1584631662789935696.csv.gz,0.0,
315,DE000SHL1006_1564384438136280136.csv.gz,0.0,
316,DE000A0D9PT0_1637914286820383767.csv.gz,0.0,
317,NL0000235190_1646320166711663610.csv.gz,0.0,
318,DE0007037129_1620912358869018452.csv.gz,0.0,difficult
319,NL0000235190_1584109126246281777.csv.gz,0.0,difficult
320,DE0005552004_1615214712061447241.csv.gz,0.0,
321,DE0005439004_1656573413181632581.csv.gz,1.0,difficult
322,DE0006231004_1655199291100308227.csv.gz,0.0,
323,DE0007664039_1620290716964982502.csv.gz,0.0,
324,DE000ZAL1111_1659429284778111376.csv.gz,1.0,difficult
325,DE000BAY0017_1601565665822863642.csv.gz,0.0,
326,DE000A1EWWW0_1600849364910514424.csv.gz,0.0,
327,DE0007037129_1611745337768028409.csv.gz,1.0,
328,DE0005557508_1645805997974754433.csv.gz,0.0,
329,DE0007037129_1647339167186729573.csv.gz,0.0,
330,DE0007100000_1600677828575684789.csv.gz,1.0,
331,DE0006599905_1632738870281292060.csv.gz,0.0,
0,DE0007037129_1584020502996583617.csv.gz,0.0,
1,DE0005552004_1655214878362758059.csv.gz,0.0,
2,DE0007100000_1591951170860137613.csv.gz,0.0,
3,DE0007037129_1646321942405996502.csv.gz,0.0,
4,DE0006062144_1655885219934836260.csv.gz,0.0,
5,DE0006047004_1583916484746245709.csv.gz,0.0,
6,DE0005439004_1619173731999122946.csv.gz,0.0,
7,DE000A0D9PT0_1646318951290834911.csv.gz,0.0,
8,DE0006231004_1583827773639995945.csv.gz,0.0,
9,DE0007236101_1655459519554720168.csv.gz,0.0,
10,DE0005140008_1580999442765633053.csv.gz,0.0,
11,DE0007100000_1639124512811999059.csv.gz,0.0,
12,DE0006231004_1614589366283757356.csv.gz,0.0,difficult
13,DE0005552004_1585578977372229164.csv.gz,0.0,difficutl
14,DE0005140008_1583248558404328039.csv.gz,1.0,
15,DE0007030009_1657017811560113952.csv.gz,0.0,
16,DE0007037129_1645529229382263027.csv.gz,0.0,
17,DE0005552004_1646727835970003795.csv.gz,1.0,difficult
18,DE0005140008_1570528289324330164.csv.gz,0.0,difficult
19,DE0007165631_1590576199926247805.csv.gz,1.0,
20,DE0006231004_1639671691357902232.csv.gz,0.0,
21,DE0007030009_1584348419595779988.csv.gz,1.0,
22,DE0007664039_1611575122965632553.csv.gz,0.0,
23,DE0007165631_1638959811787858574.csv.gz,0.0,
24,DE0005140008_1646751978593448613.csv.gz,0.0,
25,DE0005557508_1646387740690592053.csv.gz,0.0,
26,DE0007100000_1586269319391966480.csv.gz,1.0,
27,DE0005439004_1583829365309540237.csv.gz,1.0,
28,DE0005439004_1604922651312902835.csv.gz,1.0,
29,DE0006047004_1604589603887890584.csv.gz,0.0,difficult
30,DE0006231004_1612428482176881624.csv.gz,1.0,
31,DE0005552004_1646663218886314181.csv.gz,1.0,
32,DE000A0D9PT0_1605008299130994269.csv.gz,1.0,difficult
33,DE0007664039_1608110691007322201.csv.gz,1.0,
34,DE0008430026_1584695889778701302.csv.gz,1.0,
35,DE0007037129_1646751207396235235.csv.gz,0.0,
36,DE0006062144_1641378470281703218.csv.gz,0.0,
37,DE0005140008_1588144241272824965.csv.gz,0.0,
38,DE0005785604_1666187371463060750.csv.gz,0.0,
39,DE000A0D9PT0_1586183771846243703.csv.gz,0.0,
40,DE000A0D9PT0_1608538605364014321.csv.gz,0.0,
41,DE0007037129_1656596263191573092.csv.gz,0.0,difficult
42,DE0005190003_1566572996812827404.csv.gz,0.0,
43,DE0006048432_1643616598396708434.csv.gz,0.0,
44,DE0005439004_1584005170851922138.csv.gz,0.0,
45,DE000A0D9PT0_1586157995809094831.csv.gz,0.0,
46,DE0005439004_1560938687378420635.csv.gz,1.0,
47,DE000A0D9PT0_1604922436671069529.csv.gz,1.0,
48,DE0005140008_1584097759819216566.csv.gz,1.0,
49,DE0005140008_1616161339565329745.csv.gz,1.0,difficult
50,DE0006047004_1657274192956370690.csv.gz,1.0,
51,DE0005140008_1599204704092440266.csv.gz,1.0,
52,DE000A0D9PT0_1592991627860405349.csv.gz,0.0,
53,DE0007165631_1651478992322862834.csv.gz,0.0,
54,DE0007100000_1638959615944992221.csv.gz,0.0,
55,DE000A0D9PT0_1584720494310973417.csv.gz,1.0,
56,DE000A0D9PT0_1602152986927120521.csv.gz,1.0,
57,DE0007037129_1612525279255586303.csv.gz,0.0,
58,DE0006062144_1664178284537628876.csv.gz,0.0,
59,DE0007100000_1584090217921390182.csv.gz,0.0,
60,DE0007664039_1584110115717699931.csv.gz,1.0,
61,DE0008404005_1584694162819694065.csv.gz,1.0,
62,DE0007165631_1654071006190248182.csv.gz,0.0,difficult
63,DE000A0D9PT0_1589883298850979952.csv.gz,0.0,difficult
64,DE000A0D9PT0_1584113665672738573.csv.gz,0.0,
65,DE0006231004_1620114121093116145.csv.gz,0.0,
66,DE0005810055_1582022578854007330.csv.gz,0.0,
67,DE000A0D9PT0_1613747911428959030.csv.gz,0.0,diffcult for rule based approach
68,DE000A0D9PT0_1614933310434585221.csv.gz,0.0,
69,DE0005140008_1603185340040221926.csv.gz,0.0,difficult
70,DE0005439004_1662713484667298034.csv.gz,0.0,
71,DE0007100000_1664177856116841845.csv.gz,0.0,
72,DE0007030009_1646227469427596389.csv.gz,0.0,
73,DE0006231004_1602167653207002724.csv.gz,0.0,
74,DE0007030009_1584951964187490123.csv.gz,0.0,
75,DE0005439004_1584027506271626578.csv.gz,1.0,difficult
76,DE0007165631_1664176804346544401.csv.gz,1.0,
77,DE0006231004_1584973432485095706.csv.gz,0.0,
78,DE000A0D9PT0_1584606572604802394.csv.gz,0.0,
79,DE0008402215_1584112212318471327.csv.gz,0.0,
80,DE0006231004_1620136206079163863.csv.gz,0.0,
81,DE0006062144_1584540607292177224.csv.gz,0.0,
82,DE0006062144_1643101748793634925.csv.gz,0.0,
83,DE0006231004_1584112236204120418.csv.gz,0.0,
84,DE0008430026_1584088527298165882.csv.gz,1.0,
85,DE000A0D9PT0_1591687556821718491.csv.gz,0.0,
86,DE0005810055_1584614169601068527.csv.gz,0.0,
87,DE0006047004_1661870681742209895.csv.gz,1.0,difficult
88,DE0006062144_1584434033095571826.csv.gz,1.0,
89,DE0007236101_1663833132941166088.csv.gz,0.0,
90,DE0005439004_1609776273961052459.csv.gz,0.0,
91,DE0006599905_1645526887104358919.csv.gz,1.0,
92,DE0007037129_1599230234834379799.csv.gz,0.0,
93,DE0007164600_1626862492220470639.csv.gz,0.0,
94,DE0005439004_1657874651528002596.csv.gz,0.0,
95,DE0007165631_1646647526099920433.csv.gz,0.0,
96,DE0005810055_1582013280040381786.csv.gz,0.0,
97,DE0006231004_1554283461154956685.csv.gz,0.0,
98,DE0006062144_1563872495627759284.csv.gz,0.0,
99,DE000A0D9PT0_1663754316725345511.csv.gz,0.0,
100,DE0007664039_1646727941055390628.csv.gz,1.0,
101,DE0005785604_1584522335660893926.csv.gz,0.0,
102,DE0006062144_1607946461074684165.csv.gz,0.0,
103,DE0005785604_1652178115768071735.csv.gz,0.0,
104,DE0005140008_1565860301050581423.csv.gz,0.0,
105,DE0007165631_1646992159378410282.csv.gz,0.0,
106,DE0006047004_1644925926329704549.csv.gz,0.0,
107,DE0005140008_1568198231872581851.csv.gz,0.0,
108,DE0005190003_1584438304000602064.csv.gz,1.0,
109,DE0006062144_1584437729181704344.csv.gz,0.0,
110,DE0007037129_1585148134973604622.csv.gz,1.0,
111,DE0006231004_1663667346903661317.csv.gz,0.0,
112,DE0005439004_1651764012755762124.csv.gz,0.0,
113,DE0007236101_1584524107518626902.csv.gz,0.0,
114,DE0005785604_1612253219856021163.csv.gz,0.0,
115,DE0005552004_1663925766005422847.csv.gz,1.0,
